game_id,game_datetime,game_date,game_type,status,away_name,home_name,away_id,home_id,doubleheader,game_num,home_probable_pitcher,away_probable_pitcher,home_pitcher_note,away_pitcher_note,away_score,home_score,current_inning,inning_state,venue_id,venue_name,national_broadcasts,series_status,winning_team,losing_team,winning_pitcher,losing_pitcher,save_pitcher,summary,losing_Team
777647,2025-06-04T16:40:00Z,2025-06-04,R,Final,Milwaukee Brewers,Cincinnati Reds,158,113,N,1,Andrew Abbott,DL Hall,,,9,1,9,Bottom,2602,Great American Ball Park,[],MIL wins 2-1,Milwaukee Brewers,Cincinnati Reds,Quinn Priester,Andrew Abbott,,2025-06-04 - Milwaukee Brewers (9) @ Cincinnati Reds (1) (Final),
777649,2025-06-04T17:35:00Z,2025-06-04,R,Final,Los Angeles Angels,Boston Red Sox,108,111,N,1,Lucas Giolito,José Soriano,,,9,11,9,Bottom,3,Fenway Park,['MLBN (out-of-market only)'],LAA wins 2-1,Boston Red Sox,Los Angeles Angels,Cooper Criswell,Brock Burke,,2025-06-04 - Los Angeles Angels (9) @ Boston Red Sox (11) (Final),
777648,2025-06-04T22:40:00Z,2025-06-04,R,Final,Houston Astros,Pittsburgh Pirates,117,134,N,1,Mike Burrows,Ryan Gusto,,,0,3,9,Top,31,PNC Park,[],Series tied 1-1,Pittsburgh Pirates,Houston Astros,Mike Burrows,Ryan Gusto,David Bednar,2025-06-04 - Houston Astros (0) @ Pittsburgh Pirates (3) (Final),
777650,2025-06-04T22:45:00Z,2025-06-04,R,Final,Chicago Cubs,Washington Nationals,112,120,N,1,MacKenzie Gore,Matthew Boyd,,,0,2,9,Top,3309,Nationals Park,[],Series tied 1-1,Washington Nationals,Chicago Cubs,MacKenzie Gore,Matthew Boyd,Kyle Finnegan,2025-06-04 - Chicago Cubs (0) @ Washington Nationals (2) (Final),
777653,2025-06-04T23:05:00Z,2025-06-04,R,Final,Cleveland Guardians,New York Yankees,114,147,N,1,Clarke Schmidt,Luis L. Ortiz,,,4,0,9,Bottom,3313,Yankee Stadium,[],Series tied 1-1,Cleveland Guardians,New York Yankees,Luis L. Ortiz,Clarke Schmidt,,2025-06-04 - Cleveland Guardians (4) @ New York Yankees (0) (Final),
777651,2025-06-04T23:07:00Z,2025-06-04,R,Final,Philadelphia Phillies,Toronto Blue Jays,143,141,N,1,José Berríos,Mick Abel,,,1,2,9,Bottom,14,Rogers Centre,[],Series tied 1-1,Toronto Blue Jays,Philadelphia Phillies,Jeff Hoffman,Jordan Romano,,2025-06-04 - Philadelphia Phillies (1) @ Toronto Blue Jays (2) (Final),
777654,2025-06-04T23:15:00Z,2025-06-04,R,Final,Arizona Diamondbacks,Atlanta Braves,109,144,N,1,Chris Sale,Merrill Kelly,,,2,1,9,Bottom,4705,Truist Park,[],AZ wins 2-0,Arizona Diamondbacks,Atlanta Braves,Merrill Kelly,Chris Sale,Justin Martinez,2025-06-04 - Arizona Diamondbacks (2) @ Atlanta Braves (1) (Final),
777646,2025-06-04T23:35:00Z,2025-06-04,R,Final,Texas Rangers,Tampa Bay Rays,140,139,N,1,Shane Baz,Kumar Rocker,,,4,5,9,Top,2523,George M. Steinbrenner Field,[],TB wins 2-0,Tampa Bay Rays,Texas Rangers,Shane Baz,Kumar Rocker,Pete Fairbanks,2025-06-04 - Texas Rangers (4) @ Tampa Bay Rays (5) (Final),
777639,2025-06-04T23:40:00Z,2025-06-04,R,Final,Detroit Tigers,Chicago White Sox,116,145,N,1,Jared Shuster,Sawyer Gipson-Long,,,5,4,9,Bottom,4,Rate Field,[],DET leads 2-1,Detroit Tigers,Chicago White Sox,Will Vest,Brandon Eisert,Tommy Kahnle,2025-06-04 - Detroit Tigers (5) @ Chicago White Sox (4) (Final),
777645,2025-06-05T01:40:00Z,2025-06-04,R,Final,Baltimore Orioles,Seattle Mariners,110,136,N,1,Emerson Hancock,Cade Povich,,,3,2,9,Bottom,680,T-Mobile Park,[],BAL wins 2-0,Baltimore Orioles,Seattle Mariners,Yennier Cano,Carlos Vargas,Félix Bautista,2025-06-04 - Baltimore Orioles (3) @ Seattle Mariners (2) (Final),
777641,2025-06-05T01:45:00Z,2025-06-04,R,Final,San Diego Padres,San Francisco Giants,135,137,N,1,Kyle Harrison,Nick Pivetta,,,5,6,9,Top,2395,Oracle Park,[],SD leads 2-1,San Francisco Giants,San Diego Padres,Sean Hjelle,Jason Adam,Randy Rodríguez,2025-06-04 - San Diego Padres (5) @ San Francisco Giants (6) (Final),
777643,2025-06-05T02:05:00Z,2025-06-04,R,Final,Minnesota Twins,Athletics,142,133,N,1,,Zebby Matthews,,,6,1,9,Bottom,2529,Sutter Health Park,[],MIN wins 3-0,Minnesota Twins,Athletics,Zebby Matthews,Justin Sterner,,2025-06-04 - Minnesota Twins (6) @ Athletics (1) (Final),
777638,2025-06-05T02:10:00Z,2025-06-04,R,Final,New York Mets,Los Angeles Dodgers,121,119,N,1,Tony Gonsolin,Griffin Canning,,,6,1,9,Bottom,22,Dodger Stadium,['MLBN'],NYM leads 2-1,New York Mets,Los Angeles Dodgers,Griffin Canning,Tony Gonsolin,,2025-06-04 - New York Mets (6) @ Los Angeles Dodgers (1) (Final),
777642,2025-06-04T17:45:00Z,2025-06-04,R,Postponed,Kansas City Royals,St. Louis Cardinals,118,138,S,1,Miles Mikolas,Noah Cameron,,,0,0,,,2889,Busch Stadium,[],Series tied 1-1,,,,,,2025-06-04 - Kansas City Royals @ St. Louis Cardinals (Postponed),
777640,2025-06-05T16:15:00Z,2025-06-05,R,Final,Arizona Diamondbacks,Atlanta Braves,109,144,N,1,Grant Holmes,Brandon Pfaadt,,,11,10,9,Bottom,4705,Truist Park,['MLBN (out-of-market only)'],AZ wins 3-0,Arizona Diamondbacks,Atlanta Braves,Kendall Graveman,Raisel Iglesias,Shelby Miller,2025-06-05 - Arizona Diamondbacks (11) @ Atlanta Braves (10) (Final),
777642,2025-06-05T17:45:00Z,2025-06-05,R,Final,Kansas City Royals,St. Louis Cardinals,118,138,S,1,Miles Mikolas,Noah Cameron,,,5,6,10,Bottom,2889,Busch Stadium,[],Series tied 1-1,St. Louis Cardinals,Kansas City Royals,JoJo Romero,Carlos Estévez,,2025-06-05 - Kansas City Royals (5) @ St. Louis Cardinals (6) (Final),
777635,2025-06-05T23:45:00Z,2025-06-05,R,Final,Kansas City Royals,St. Louis Cardinals,118,138,S,2,Matthew Liberatore,Cole Ragans,,,7,5,9,Bottom,2889,Busch Stadium,[],KC wins 2-1,Kansas City Royals,St. Louis Cardinals,Angel Zerpa,Matthew Liberatore,Carlos Estévez,2025-06-05 - Kansas City Royals (7) @ St. Louis Cardinals (5) (Final),
777634,2025-06-05T18:10:00Z,2025-06-05,R,Final,Detroit Tigers,Chicago White Sox,116,145,N,1,Sean Burke,Casey Mize,,,2,3,10,Bottom,4,Rate Field,[],Series tied 2-2,Chicago White Sox,Detroit Tigers,Steven Wilson,Beau Brieske,,2025-06-05 - Detroit Tigers (2) @ Chicago White Sox (3) (Final),
777637,2025-06-05T19:07:00Z,2025-06-05,R,Final,Philadelphia Phillies,Toronto Blue Jays,143,141,N,1,Chris Bassitt,Jesús Luzardo,,,1,9,9,Top,14,Rogers Centre,[],TOR wins 2-1,Toronto Blue Jays,Philadelphia Phillies,Chris Bassitt,Jesús Luzardo,,2025-06-05 - Philadelphia Phillies (1) @ Toronto Blue Jays (9) (Final),
777636,2025-06-05T19:35:00Z,2025-06-05,R,Final,Minnesota Twins,Athletics,142,133,N,1,Mitch Spence,David Festa,,,3,14,9,Top,2529,Sutter Health Park,[],MIN wins 3-1,Athletics,Minnesota Twins,Mitch Spence,David Festa,,2025-06-05 - Minnesota Twins (3) @ Athletics (14) (Final),
777628,2025-06-05T19:40:00Z,2025-06-05,R,Final,Baltimore Orioles,Seattle Mariners,110,136,N,1,Bryan Woo,Zach Eflin,,,4,3,9,Bottom,680,T-Mobile Park,[],BAL wins 3-0,Baltimore Orioles,Seattle Mariners,Zach Eflin,Bryan Woo,Bryan Baker,2025-06-05 - Baltimore Orioles (4) @ Seattle Mariners (3) (Final),
777633,2025-06-05T19:45:00Z,2025-06-05,R,Final,San Diego Padres,San Francisco Giants,135,137,N,1,Robbie Ray,Dylan Cease,,,2,3,9,Top,2395,Oracle Park,[],Series tied 2-2,San Francisco Giants,San Diego Padres,Robbie Ray,Dylan Cease,Camilo Doval,2025-06-05 - San Diego Padres (2) @ San Francisco Giants (3) (Final),
777631,2025-06-05T20:10:00Z,2025-06-05,R,Final,New York Mets,Los Angeles Dodgers,121,119,N,1,Landon Knack,David Peterson,,,5,6,9,Top,22,Dodger Stadium,['MLBN (out-of-market only)'],Series tied 2-2,Los Angeles Dodgers,New York Mets,Alex Vesia,Reed Garrett,Tanner Scott,2025-06-05 - New York Mets (5) @ Los Angeles Dodgers (6) (Final),
777630,2025-06-05T22:40:00Z,2025-06-05,R,Final,Houston Astros,Pittsburgh Pirates,117,134,N,1,Mitch Keller,Framber Valdez,,,8,2,9,Bottom,31,PNC Park,[],HOU wins 2-1,Houston Astros,Pittsburgh Pirates,Framber Valdez,Mitch Keller,,2025-06-05 - Houston Astros (8) @ Pittsburgh Pirates (2) (Final),
777632,2025-06-05T22:45:00Z,2025-06-05,R,Final,Chicago Cubs,Washington Nationals,112,120,N,1,Jake Irvin,Drew Pomeranz,,,7,1,9,Bottom,3309,Nationals Park,[],CHC wins 2-1,Chicago Cubs,Washington Nationals,Colin Rea,Jake Irvin,,2025-06-05 - Chicago Cubs (7) @ Washington Nationals (1) (Final),
777644,2025-06-05T23:05:00Z,2025-06-05,R,Final,Cleveland Guardians,New York Yankees,114,147,N,1,Max Fried,Slade Cecconi,,,0,4,9,Top,3313,Yankee Stadium,['MLBN (out-of-market only)'],NYY wins 2-1,New York Yankees,Cleveland Guardians,Max Fried,Slade Cecconi,,2025-06-05 - Cleveland Guardians (0) @ New York Yankees (4) (Final),
777629,2025-06-05T23:35:00Z,2025-06-05,R,Final,Texas Rangers,Tampa Bay Rays,140,139,N,1,Ryan Pepiot,Jack Leiter,,,3,4,9,Bottom,2523,George M. Steinbrenner Field,[],TB wins 3-0,Tampa Bay Rays,Texas Rangers,Cole Sulser,Robert Garcia,,2025-06-05 - Texas Rangers (3) @ Tampa Bay Rays (4) (Final),
777625,2025-06-06T17:10:00Z,2025-06-06,R,Final,Miami Marlins,Tampa Bay Rays,146,139,N,1,Zack Littell,Edward Cabrera,,,3,4,9,Top,2523,George M. Steinbrenner Field,['MLBN (out-of-market only)'],TB leads 1-0,Tampa Bay Rays,Miami Marlins,Zack Littell,Edward Cabrera,Pete Fairbanks,2025-06-06 - Miami Marlins (3) @ Tampa Bay Rays (4) (Final),
777621,2025-06-06T22:40:00Z,2025-06-06,R,Final,Philadelphia Phillies,Pittsburgh Pirates,143,134,N,1,Bailey Falter,Joe Ross,,,4,5,9,Bottom,31,PNC Park,[],PIT leads 1-0,Pittsburgh Pirates,Philadelphia Phillies,David Bednar,Jordan Romano,,2025-06-06 - Philadelphia Phillies (4) @ Pittsburgh Pirates (5) (Final),
777624,2025-06-06T22:45:00Z,2025-06-06,R,Final,Texas Rangers,Washington Nationals,140,120,N,1,Michael Soroka,Patrick Corbin,,,0,2,9,Top,3309,Nationals Park,[],WSH leads 1-0,Washington Nationals,Texas Rangers,Michael Soroka,Patrick Corbin,Kyle Finnegan,2025-06-06 - Texas Rangers (0) @ Washington Nationals (2) (Final),
777627,2025-06-06T23:05:00Z,2025-06-06,R,Final,Boston Red Sox,New York Yankees,111,147,N,1,Will Warren,Walker Buehler,,,6,9,9,Top,3313,Yankee Stadium,['MLBN (out-of-market only)'],NYY leads 1-0,New York Yankees,Boston Red Sox,Will Warren,Walker Buehler,Devin Williams,2025-06-06 - Boston Red Sox (6) @ New York Yankees (9) (Final),
777623,2025-06-06T23:10:00Z,2025-06-06,R,Final,Arizona Diamondbacks,Cincinnati Reds,109,113,N,1,Nick Lodolo,Eduardo Rodriguez,,,3,4,10,Bottom,2602,Great American Ball Park,['Apple TV+'],CIN leads 1-0,Cincinnati Reds,Arizona Diamondbacks,Tony Santillan,Ryan Thompson,,2025-06-06 - Arizona Diamondbacks (3) @ Cincinnati Reds (4) (Final),
777626,2025-06-06T23:10:00Z,2025-06-06,R,Final,Chicago Cubs,Detroit Tigers,112,116,N,1,Tarik Skubal,Ben Brown,,,1,3,9,Top,2394,Comerica Park,['Apple TV+'],DET leads 1-0,Detroit Tigers,Chicago Cubs,Tarik Skubal,Ben Brown,Will Vest,2025-06-06 - Chicago Cubs (1) @ Detroit Tigers (3) (Final),
777622,2025-06-06T23:10:00Z,2025-06-06,R,Final,Houston Astros,Cleveland Guardians,117,114,N,1,Logan Allen,Colton Gordon,,,4,2,9,Bottom,5,Progressive Field,[],HOU leads 1-0,Houston Astros,Cleveland Guardians,Colton Gordon,Logan Allen,Josh Hader,2025-06-06 - Houston Astros (4) @ Cleveland Guardians (2) (Final),
777618,2025-06-06T23:40:00Z,2025-06-06,R,Final,Kansas City Royals,Chicago White Sox,118,145,N,1,Davis Martin,Seth Lugo,,,2,7,9,Top,4,Rate Field,[],CWS leads 1-0,Chicago White Sox,Kansas City Royals,Jordan Leasure,Jonathan Bowlan,,2025-06-06 - Kansas City Royals (2) @ Chicago White Sox (7) (Final),
777615,2025-06-07T00:10:00Z,2025-06-06,R,Final,Toronto Blue Jays,Minnesota Twins,141,142,N,1,Bailey Ober,Paxton Schultz,,,6,4,9,Bottom,3312,Target Field,[],TOR leads 1-0,Toronto Blue Jays,Minnesota Twins,Eric Lauer,Bailey Ober,Jeff Hoffman,2025-06-06 - Toronto Blue Jays (6) @ Minnesota Twins (4) (Final),
777617,2025-06-07T00:10:00Z,2025-06-06,R,Final,San Diego Padres,Milwaukee Brewers,135,158,N,1,Chad Patrick,Randy Vásquez,,,2,0,9,Bottom,32,American Family Field,[],SD leads 1-0,San Diego Padres,Milwaukee Brewers,Wandy Peralta,Chad Patrick,Robert Suarez,2025-06-06 - San Diego Padres (2) @ Milwaukee Brewers (0) (Final),
777620,2025-06-07T00:15:00Z,2025-06-06,R,Final,Los Angeles Dodgers,St. Louis Cardinals,119,138,N,1,Sonny Gray,Justin Wrobleski,,,0,5,9,Top,2889,Busch Stadium,[],STL leads 1-0,St. Louis Cardinals,Los Angeles Dodgers,Sonny Gray,Justin Wrobleski,,2025-06-06 - Los Angeles Dodgers (0) @ St. Louis Cardinals (5) (Final),
777616,2025-06-07T00:40:00Z,2025-06-06,R,Final,New York Mets,Colorado Rockies,121,115,N,1,Ryan Rolison,Kodai Senga,,,4,2,9,Bottom,19,Coors Field,[],NYM leads 1-0,New York Mets,Colorado Rockies,Ryne Stanek,Zach Agnos,Edwin Díaz,2025-06-06 - New York Mets (4) @ Colorado Rockies (2) (Final),
777614,2025-06-07T01:38:00Z,2025-06-06,R,Final,Seattle Mariners,Los Angeles Angels,136,108,N,1,Kyle Hendricks,Bryce Miller,,,4,5,9,Top,1,Angel Stadium,[],LAA leads 1-0,Los Angeles Angels,Seattle Mariners,Kyle Hendricks,Bryce Miller,Kenley Jansen,2025-06-06 - Seattle Mariners (4) @ Los Angeles Angels (5) (Final),
777613,2025-06-07T02:05:00Z,2025-06-06,R,Final,Baltimore Orioles,Athletics,110,133,N,1,JP Sears,Dean Kremer,,,4,5,9,Top,2529,Sutter Health Park,[],ATH leads 1-0,Athletics,Baltimore Orioles,JP Sears,Dean Kremer,Mason Miller,2025-06-06 - Baltimore Orioles (4) @ Athletics (5) (Final),
777619,2025-06-07T02:15:00Z,2025-06-06,R,Final,Atlanta Braves,San Francisco Giants,144,137,N,1,Hayden Birdsong,Spencer Schwellenbach,,,4,5,10,Bottom,2395,Oracle Park,['MLBN (out-of-market only)'],SF leads 1-0,San Francisco Giants,Atlanta Braves,Spencer Bivens,Pierce Johnson,,2025-06-06 - Atlanta Braves (4) @ San Francisco Giants (5) (Final),
777609,2025-06-07T17:10:00Z,2025-06-07,R,Final,Chicago Cubs,Detroit Tigers,112,116,N,1,Tyler Holton,Jameson Taillon,,,6,1,9,Bottom,2394,Comerica Park,['MLBN (out-of-market only)'],Series tied 1-1,Chicago Cubs,Detroit Tigers,Jameson Taillon,Tyler Holton,,2025-06-07 - Chicago Cubs (6) @ Detroit Tigers (1) (Final),
777623,2025-06-07T18:10:00Z,2025-06-07,R,Final,Arizona Diamondbacks,Cincinnati Reds,109,113,N,1,Nick Lodolo,Eduardo Rodriguez,,,3,4,10,Bottom,2602,Great American Ball Park,[],CIN leads 1-0,Cincinnati Reds,Arizona Diamondbacks,Tony Santillan,Ryan Thompson,,2025-06-07 - Arizona Diamondbacks (3) @ Cincinnati Reds (4) (Final),
777600,2025-06-07T18:10:00Z,2025-06-07,R,Final,Toronto Blue Jays,Minnesota Twins,141,142,N,1,Chris Paddack,Kevin Gausman,,,5,4,9,Bottom,3312,Target Field,[],TOR wins 2-0,Toronto Blue Jays,Minnesota Twins,Chad Green,Griffin Jax,Jeff Hoffman,2025-06-07 - Toronto Blue Jays (5) @ Minnesota Twins (4) (Final),
777601,2025-06-07T18:15:00Z,2025-06-07,R,Final,Los Angeles Dodgers,St. Louis Cardinals,119,138,N,1,Erick Fedde,Yoshinobu Yamamoto,,,1,2,9,Bottom,2889,Busch Stadium,[],STL wins 2-0,St. Louis Cardinals,Los Angeles Dodgers,Ryan Helsley,Ben Casparius,,2025-06-07 - Los Angeles Dodgers (1) @ St. Louis Cardinals (2) (Final),
777610,2025-06-07T20:05:00Z,2025-06-07,R,Final,Texas Rangers,Washington Nationals,140,120,N,1,Mitchell Parker,Jacob deGrom,,,5,0,9,Bottom,3309,Nationals Park,[],Series tied 1-1,Texas Rangers,Washington Nationals,Jacob deGrom,Mitchell Parker,,2025-06-07 - Texas Rangers (5) @ Washington Nationals (0) (Final),
777607,2025-06-07T20:05:00Z,2025-06-07,R,Final,Philadelphia Phillies,Pittsburgh Pirates,143,134,N,1,Andrew Heaney,Ranger Suárez,,,1,2,9,Top,31,PNC Park,[],PIT wins 2-0,Pittsburgh Pirates,Philadelphia Phillies,Isaac Mattson,Ranger Suárez,David Bednar,2025-06-07 - Philadelphia Phillies (1) @ Pittsburgh Pirates (2) (Final),
777598,2025-06-07T20:05:00Z,2025-06-07,R,Final,Atlanta Braves,San Francisco Giants,144,137,N,1,Logan Webb,Bryce Elder,,,2,3,9,Bottom,2395,Oracle Park,['MLBN (out-of-market only)'],SF wins 2-0,San Francisco Giants,Atlanta Braves,Tyler Rogers,Pierce Johnson,,2025-06-07 - Atlanta Braves (2) @ San Francisco Giants (3) (Final),
777612,2025-06-07T20:10:00Z,2025-06-07,R,Final,Arizona Diamondbacks,Cincinnati Reds,109,113,N,1,Nick Martinez,Ryne Nelson,,,1,13,9,Top,2602,Great American Ball Park,[],CIN wins 2-0,Cincinnati Reds,Arizona Diamondbacks,Nick Martinez,Ryne Nelson,,2025-06-07 - Arizona Diamondbacks (1) @ Cincinnati Reds (13) (Final),
777608,2025-06-07T20:10:00Z,2025-06-07,R,Final,Houston Astros,Cleveland Guardians,117,114,N,1,Gavin Williams,Hunter Brown,,,5,3,10,Bottom,5,Progressive Field,[],HOU wins 2-0,Houston Astros,Cleveland Guardians,Josh Hader,Hunter Gaddis,Bennett Sousa,2025-06-07 - Houston Astros (5) @ Cleveland Guardians (3) (Final),
777606,2025-06-07T20:10:00Z,2025-06-07,R,Final,Kansas City Royals,Chicago White Sox,118,145,N,1,Adrian Houser,Michael Wacha,,,1,4,9,Top,4,Rate Field,[],CWS wins 2-0,Chicago White Sox,Kansas City Royals,Adrian Houser,Michael Wacha,Dan Altavilla,2025-06-07 - Kansas City Royals (1) @ Chicago White Sox (4) (Final),
777611,2025-06-07T20:10:00Z,2025-06-07,R,Final,Miami Marlins,Tampa Bay Rays,146,139,N,1,Taj Bradley,Ryan Weathers,,,11,10,10,Bottom,2523,George M. Steinbrenner Field,[],Series tied 1-1,Miami Marlins,Tampa Bay Rays,Cade Gibson,Garrett Cleavinger,,2025-06-07 - Miami Marlins (11) @ Tampa Bay Rays (10) (Final),
777605,2025-06-07T23:35:00Z,2025-06-07,R,Final,Boston Red Sox,New York Yankees,111,147,N,1,Ryan Yarbrough,Garrett Crochet,,,10,7,9,Bottom,3313,Yankee Stadium,['FOX'],Series tied 1-1,Boston Red Sox,New York Yankees,Garrett Crochet,Ryan Yarbrough,Aroldis Chapman,2025-06-07 - Boston Red Sox (10) @ New York Yankees (7) (Final),
777597,2025-06-07T23:35:00Z,2025-06-07,R,Final,San Diego Padres,Milwaukee Brewers,135,158,N,1,Jose Quintana,Stephen Kolek,,,3,4,9,Bottom,32,American Family Field,['FOX'],Series tied 1-1,Milwaukee Brewers,San Diego Padres,Trevor Megill,David Morgan,,2025-06-07 - San Diego Padres (3) @ Milwaukee Brewers (4) (Final),
777603,2025-06-08T01:38:00Z,2025-06-07,R,Final,Seattle Mariners,Los Angeles Angels,136,108,N,1,Jack Kochanowicz,Luis Castillo,,,6,8,9,Top,1,Angel Stadium,[],LAA wins 2-0,Los Angeles Angels,Seattle Mariners,Connor Brogdon,Luis Castillo,Kenley Jansen,2025-06-07 - Seattle Mariners (6) @ Los Angeles Angels (8) (Final),
777604,2025-06-08T01:40:00Z,2025-06-07,R,Final,New York Mets,Colorado Rockies,121,115,N,1,Germán Márquez,Clay Holmes,,,8,1,9,Bottom,19,Coors Field,[],NYM wins 2-0,New York Mets,Colorado Rockies,Clay Holmes,Germán Márquez,,2025-06-07 - New York Mets (8) @ Colorado Rockies (1) (Final),
777599,2025-06-08T02:05:00Z,2025-06-07,R,Final,Baltimore Orioles,Athletics,110,133,N,1,Luis Severino,Charlie Morton,,,7,4,9,Bottom,2529,Sutter Health Park,[],Series tied 1-1,Baltimore Orioles,Athletics,Keegan Akin,Luis Severino,Félix Bautista,2025-06-07 - Baltimore Orioles (7) @ Athletics (4) (Final),
777592,2025-06-08T16:10:00Z,2025-06-08,R,Final,Miami Marlins,Tampa Bay Rays,146,139,N,1,Drew Rasmussen,Anthony Veneziano,,,2,3,9,Top,2523,George M. Steinbrenner Field,[],TB wins 2-1,Tampa Bay Rays,Miami Marlins,Edwin Uceta,Valente Bellozo,,2025-06-08 - Miami Marlins (2) @ Tampa Bay Rays (3) (Final),
777586,2025-06-08T17:05:00Z,2025-06-08,R,Final,San Diego Padres,Milwaukee Brewers,135,158,N,1,Freddy Peralta,Ryan Bergert,,,1,0,9,Bottom,32,American Family Field,['Roku'],SD wins 2-1,San Diego Padres,Milwaukee Brewers,Yuki Matsui,Rob Zastryzny,Robert Suarez,2025-06-08 - San Diego Padres (1) @ Milwaukee Brewers (0) (Final),
777596,2025-06-08T17:35:00Z,2025-06-08,R,Final,Texas Rangers,Washington Nationals,140,120,N,1,Trevor Williams,Jacob Latz,,,4,2,9,Bottom,3309,Nationals Park,[],TEX wins 2-1,Texas Rangers,Washington Nationals,Jacob Webb,Trevor Williams,Robert Garcia,2025-06-08 - Texas Rangers (4) @ Washington Nationals (2) (Final),
777595,2025-06-08T17:35:00Z,2025-06-08,R,Final,Philadelphia Phillies,Pittsburgh Pirates,143,134,N,1,Paul Skenes,Cristopher Sánchez,,,1,2,9,Top,31,PNC Park,['MLBN (out-of-market only)'],PIT wins 3-0,Pittsburgh Pirates,Philadelphia Phillies,Braxton Ashcraft,Cristopher Sánchez,,2025-06-08 - Philadelphia Phillies (1) @ Pittsburgh Pirates (2) (Final),
777602,2025-06-08T17:40:00Z,2025-06-08,R,Final,Arizona Diamondbacks,Cincinnati Reds,109,113,N,1,Brady Singer,Zac Gallen,,,2,4,9,Top,2602,Great American Ball Park,[],CIN wins 3-0,Cincinnati Reds,Arizona Diamondbacks,Taylor Rogers,Zac Gallen,Tony Santillan,2025-06-08 - Arizona Diamondbacks (2) @ Cincinnati Reds (4) (Final),
777594,2025-06-08T17:40:00Z,2025-06-08,R,Final,Chicago Cubs,Detroit Tigers,112,116,N,1,Jack Flaherty,Cade Horton,,,0,4,9,Top,2394,Comerica Park,[],DET wins 2-1,Detroit Tigers,Chicago Cubs,Jack Flaherty,Cade Horton,,2025-06-08 - Chicago Cubs (0) @ Detroit Tigers (4) (Final),
777591,2025-06-08T17:40:00Z,2025-06-08,R,Final,Houston Astros,Cleveland Guardians,117,114,N,1,Tanner Bibee,Brandon Walter,,,2,4,9,Top,5,Progressive Field,['MLBN (out-of-market only)'],HOU wins 2-1,Cleveland Guardians,Houston Astros,Cade Smith,Steven Okert,Emmanuel Clase,2025-06-08 - Houston Astros (2) @ Cleveland Guardians (4) (Final),
777585,2025-06-08T18:10:00Z,2025-06-08,R,Final,Toronto Blue Jays,Minnesota Twins,141,142,N,1,Joe Ryan,Bowden Francis,,,3,6,9,Top,3312,Target Field,[],TOR wins 2-1,Minnesota Twins,Toronto Blue Jays,Joe Ryan,Bowden Francis,Jhoan Duran,2025-06-08 - Toronto Blue Jays (3) @ Minnesota Twins (6) (Final),
777590,2025-06-08T18:10:00Z,2025-06-08,R,Final,Kansas City Royals,Chicago White Sox,118,145,N,1,Mike Vasil,Michael Lorenzen,,,7,5,9,Bottom,4,Rate Field,[],CWS wins 2-1,Kansas City Royals,Chicago White Sox,Michael Lorenzen,Tyler Alexander,Carlos Estévez,2025-06-08 - Kansas City Royals (7) @ Chicago White Sox (5) (Final),
777582,2025-06-08T18:15:00Z,2025-06-08,R,Final,Los Angeles Dodgers,St. Louis Cardinals,119,138,N,1,Michael McGreevy,Clayton Kershaw,,,7,3,9,Bottom,2889,Busch Stadium,[],STL wins 2-1,Los Angeles Dodgers,St. Louis Cardinals,Clayton Kershaw,Michael McGreevy,,2025-06-08 - Los Angeles Dodgers (7) @ St. Louis Cardinals (3) (Final),
777583,2025-06-08T19:10:00Z,2025-06-08,R,Final,New York Mets,Colorado Rockies,121,115,N,1,Chase Dollander,Tylor Megill,,,13,5,9,Bottom,19,Coors Field,[],NYM wins 3-0,New York Mets,Colorado Rockies,Tylor Megill,Chase Dollander,Paul Blackburn,2025-06-08 - New York Mets (13) @ Colorado Rockies (5) (Final),
777588,2025-06-08T20:05:00Z,2025-06-08,R,Final,Baltimore Orioles,Athletics,110,133,N,1,Jacob Lopez,Tomoyuki Sugano,,,1,5,9,Top,2529,Sutter Health Park,[],ATH wins 2-1,Athletics,Baltimore Orioles,Sean Newcomb,Tomoyuki Sugano,,2025-06-08 - Baltimore Orioles (1) @ Athletics (5) (Final),
777587,2025-06-08T20:05:00Z,2025-06-08,R,Final,Atlanta Braves,San Francisco Giants,144,137,N,1,Landen Roupp,Spencer Strider,,,3,4,9,Top,2395,Oracle Park,[],SF wins 3-0,San Francisco Giants,Atlanta Braves,Landen Roupp,Spencer Strider,Camilo Doval,2025-06-08 - Atlanta Braves (3) @ San Francisco Giants (4) (Final),
777589,2025-06-08T20:07:00Z,2025-06-08,R,Final,Seattle Mariners,Los Angeles Angels,136,108,N,1,Tyler Anderson,George Kirby,,,3,2,9,Bottom,1,Angel Stadium,[],LAA wins 2-1,Seattle Mariners,Los Angeles Angels,George Kirby,Tyler Anderson,Andrés Muñoz,2025-06-08 - Seattle Mariners (3) @ Los Angeles Angels (2) (Final),
777593,2025-06-08T23:10:00Z,2025-06-08,R,Final,Boston Red Sox,New York Yankees,111,147,N,1,Carlos Rodón,Hunter Dobbins,,,11,7,9,Bottom,3313,Yankee Stadium,['ESPN'],BOS wins 2-1,Boston Red Sox,New York Yankees,Hunter Dobbins,Carlos Rodón,Aroldis Chapman,2025-06-08 - Boston Red Sox (11) @ New York Yankees (7) (Final),
