,game_id,home_name,away_name,home_probable_pitcher,away_probable_pitcher,away_score,home_score,home_ERA,home_ER,home_R,home_SO,home_BB,home_SO/BB,home_WHIP,away_ERA,away_ER,away_R,away_SO,away_BB,away_SO/BB,away_WHIP,home_OBP,home_SLG,home_HR,home_R/G,home_BB_batting,home_SO_batting,home_IBB,away_home_OBP,away_home_SLG,away_home_HR,away_home_R/G,away_home_BB_batting,away_home_SO_batting,away_home_IBB,temp,condition,wind,condition_Clear,condition_Cloudy,condition_Dome,condition_Drizzle,condition_Overcast,condition_Partly Cloudy,condition_Rain,condition_Roof Closed,condition_Snow,condition_Sunny,home_lineup_score,away_lineup_score,home_n_starters,away_n_starters
52,779134,Baltimore Orioles,Atlanta Braves,Dean Kremer,Reynaldo López,0,0,4.19,80.0,83.0,142.0,45.0,3.16,1.212,5.4,3.0,3.0,1.0,2.0,0.5,2.2,0.315,0.435,235.0,4.85,489.0,1359.0,14.0,0.309,0.415,213.0,4.35,485.0,1461.0,11.0,,,,False,False,False,False,False,False,False,False,False,False,,,0,0
53,778771,Boston Red Sox,New York Yankees,Tanner Houck,Carlos Carrasco,0,0,8.04,39.0,41.0,32.0,17.0,1.88,1.695,7.09,36.0,36.0,34.0,17.0,2.0,1.708,0.319,0.423,194.0,4.64,493.0,1570.0,30.0,0.333,0.429,237.0,5.03,672.0,1326.0,26.0,,,,False,False,False,False,False,False,False,False,False,False,,,0,0
54,779130,Baltimore Orioles,Detroit Tigers,Charlie Morton,Jackson Jobe,7,8,5.83,92.0,94.0,149.0,72.0,2.07,1.577,4.22,23.0,24.0,39.0,27.0,1.44,1.49,0.315,0.435,235.0,4.85,489.0,1359.0,14.0,0.3,0.385,162.0,4.21,476.0,1461.0,12.0,67,Cloudy,"11 mph, Out To LF",False,True,False,False,False,False,False,False,False,False,0.7252105263157894,0.9244444444444445,19,18
55,778739,Houston Astros,New York Mets,Ronel Blanco,Austin Warren,5,8,4.1,22.0,22.0,48.0,20.0,2.4,1.179,0.96,1.0,1.0,9.0,4.0,2.25,0.964,0.322,0.418,190.0,4.6,448.0,1176.0,28.0,0.319,0.415,207.0,4.74,514.0,1382.0,11.0,75,Partly Cloudy,"6 mph, L To R",False,False,False,False,False,True,False,False,False,False,0.9887777777777779,0.7193529411764706,18,17
56,778975,Tampa Bay Rays,Philadelphia Phillies,Taj Bradley,Cristopher Sánchez,5,4,5.05,80.0,88.0,127.0,56.0,2.27,1.311,2.5,56.0,58.0,212.0,44.0,4.82,1.064,0.302,0.366,147.0,3.73,493.0,1485.0,15.0,0.325,0.425,198.0,4.84,515.0,1370.0,21.0,73,Partly Cloudy,"7 mph, L To R",False,False,False,False,False,True,False,False,False,False,0.4795555555555555,0.7070000000000001,18,18
57,778703,Atlanta Braves,Boston Red Sox,Reynaldo López,Sean Newcomb,1,6,5.4,3.0,3.0,1.0,2.0,0.5,2.2,2.73,28.0,36.0,91.0,31.0,2.94,1.354,0.309,0.415,213.0,4.35,485.0,1461.0,11.0,0.319,0.423,194.0,4.64,493.0,1570.0,30.0,69,Cloudy,"14 mph, Out To RF",False,True,False,False,False,False,False,False,False,False,0.6048333333333333,0.6090555555555555,18,18
58,779038,Pittsburgh Pirates,Atlanta Braves,Jared Jones,Spencer Schwellenbach,2,1,,,,,,,,3.09,38.0,44.0,108.0,18.0,6.0,0.967,0.301,0.371,160.0,4.1,485.0,1506.0,14.0,0.309,0.415,213.0,4.35,485.0,1461.0,11.0,67,Overcast,"12 mph, In From LF",False,False,False,False,True,False,False,False,False,False,0.5675,0.47872222222222227,18,18
59,778882,Minnesota Twins,New York Yankees,Simeon Woods Richardson,Carlos Carrasco,4,5,4.04,50.0,53.0,107.0,46.0,2.33,1.275,7.09,36.0,36.0,34.0,17.0,2.0,1.708,0.315,0.411,183.0,4.58,473.0,1306.0,15.0,0.333,0.429,237.0,5.03,672.0,1326.0,26.0,73,Partly Cloudy,"13 mph, L To R",False,False,False,False,False,True,False,False,False,False,0.5212777777777778,0.7706666666666666,18,18
60,778958,Toronto Blue Jays,St. Louis Cardinals,Max Scherzer,Quinn Mathews,2,3,5.19,49.0,49.0,82.0,23.0,3.57,1.294,,,,,,,,0.313,0.389,156.0,4.14,510.0,1233.0,18.0,0.312,0.392,165.0,4.15,478.0,1318.0,10.0,65,Partly Cloudy,"11 mph, Out To CF",False,False,False,False,False,True,False,False,False,False,0.8044736842105263,0.7045882352941176,19,17
61,779084,Miami Marlins,Washington Nationals,Edward Cabrera,Trevor Williams,14,7,3.53,54.0,60.0,150.0,48.0,3.13,1.228,6.21,57.0,59.0,65.0,21.0,3.1,1.536,0.3,0.378,150.0,3.93,403.0,1410.0,16.0,0.309,0.375,135.0,4.07,456.0,1220.0,11.0,73,Partly Cloudy,"11 mph, L To R",False,False,False,False,False,True,False,False,False,False,0.8231111111111111,0.8873684210526316,18,19
62,778758,Chicago Cubs,Arizona Diamondbacks,Jameson Taillon,Joe Mantiply,2,4,3.68,53.0,54.0,98.0,27.0,3.63,1.057,15.83,17.0,17.0,8.0,3.0,2.67,3.0,0.317,0.393,170.0,4.54,546.0,1362.0,19.0,0.337,0.44,211.0,5.47,569.0,1265.0,17.0,80,Sunny,"1 mph, Out To LF",False,False,False,False,False,False,False,False,False,True,0.7751111111111111,0.5243888888888889,18,18
63,778866,Los Angeles Dodgers,Seattle Mariners,Blake Snell,Luis Castillo,11,5,2.35,16.0,21.0,72.0,26.0,2.77,1.255,3.54,71.0,76.0,162.0,46.0,3.52,1.185,0.335,0.446,233.0,5.2,602.0,1336.0,33.0,0.311,0.376,185.0,4.17,571.0,1625.0,14.0,82,Sunny,"5 mph, In From LF",False,False,False,False,False,False,False,False,False,True,0.7063333333333334,0.7206111111111111,18,18
64,779144,Athletics,San Francisco Giants,JP Sears,Robbie Ray,5,7,5.04,76.0,79.0,117.0,36.0,3.25,1.319,3.65,74.0,81.0,186.0,73.0,2.55,1.212,,,,,,,,0.305,0.396,177.0,4.28,492.0,1452.0,15.0,82,Sunny,"1 mph, Calm",False,False,False,False,False,False,False,False,False,True,0.7148,0.8470588235294118,20,17
65,778942,Texas Rangers,Kansas City Royals,Kumar Rocker,Seth Lugo,15,6,5.74,41.0,42.0,56.0,23.0,2.43,1.461,4.15,67.0,70.0,125.0,55.0,2.27,1.294,0.305,0.38,176.0,4.22,490.0,1284.0,20.0,0.306,0.403,170.0,4.54,429.0,1161.0,22.0,82,Sunny,"5 mph, In From CF",False,False,False,False,False,False,False,False,False,True,0.6870499999999999,0.9635263157894738,20,19
66,778832,Cleveland Guardians,Milwaukee Brewers,Luis L. Ortiz,Jacob Misiorowski,9,6,,,,,,,,4.36,32.0,34.0,87.0,31.0,2.81,1.242,0.307,0.395,185.0,4.4,466.0,1196.0,30.0,0.326,0.403,177.0,4.8,597.0,1459.0,19.0,83,Sunny,"2 mph, In From CF",False,False,False,False,False,False,False,False,False,True,0.9116666666666666,0.7355,18,18
67,779021,San Diego Padres,Los Angeles Angels,Stephen Kolek,José Soriano,2,1,3.51,44.0,49.0,77.0,31.0,2.48,1.145,4.26,80.0,89.0,152.0,78.0,1.95,1.396,0.324,0.42,190.0,4.69,458.0,1077.0,18.0,0.301,0.369,165.0,3.92,482.0,1416.0,4.0,83,Sunny,"4 mph, Out To CF",False,False,False,False,False,False,False,False,False,True,0.6641666666666667,0.7551666666666667,18,18
68,778805,Colorado Rockies,Chicago White Sox,Germán Márquez,Davis Martin,3,14,6.7,94.0,106.0,83.0,48.0,1.73,1.71,4.1,65.0,74.0,104.0,48.0,2.17,1.29,0.304,0.4,179.0,4.21,453.0,1617.0,20.0,0.278,0.34,133.0,3.13,395.0,1403.0,8.0,82,Sunny,"2 mph, Calm",False,False,False,False,False,False,False,False,False,True,0.9089,0.5604444444444445,20,18
69,778741,Washington Nationals,Houston Astros,DJ Herz,Framber Valdez,3,0,,,,,,,,3.66,78.0,82.0,187.0,68.0,2.75,1.245,0.309,0.375,135.0,4.07,456.0,1220.0,11.0,0.322,0.418,190.0,4.6,448.0,1176.0,28.0,73,Overcast,"7 mph, In From CF",False,False,False,False,True,False,False,False,False,False,0.6433333333333333,0.5270555555555556,18,18
70,779037,Pittsburgh Pirates,Baltimore Orioles,Bailey Falter,Tomoyuki Sugano,3,7,4.45,62.0,68.0,81.0,46.0,1.76,1.285,4.64,81.0,85.0,106.0,36.0,2.94,1.331,0.301,0.371,160.0,4.1,485.0,1506.0,14.0,0.315,0.435,235.0,4.85,489.0,1359.0,14.0,73,Sunny,"2 mph, Calm",False,False,False,False,False,False,False,False,False,True,0.8956666666666666,0.779611111111111,18,18
71,778772,Boston Red Sox,Tampa Bay Rays,Hunter Dobbins,Ian Seymour,8,2,4.13,28.0,30.0,45.0,17.0,2.65,1.279,3.63,23.0,33.0,64.0,19.0,3.37,1.175,0.319,0.423,194.0,4.64,493.0,1570.0,30.0,0.302,0.366,147.0,3.73,493.0,1485.0,15.0,71,Sunny,"7 mph, In From LF",False,False,False,False,False,False,False,False,False,True,0.6844444444444444,0.7426111111111111,18,18
72,779116,Detroit Tigers,Minnesota Twins,Tarik Skubal,Andrew Morris,4,0,2.21,48.0,55.0,241.0,33.0,7.3,0.891,,,,,,,,0.3,0.385,162.0,4.21,476.0,1461.0,12.0,0.315,0.411,183.0,4.58,473.0,1306.0,15.0,77,Sunny,"5 mph, R To L",False,False,False,False,False,False,False,False,False,True,0.5197894736842105,0.7025555555555556,19,18
73,778707,Atlanta Braves,Pittsburgh Pirates,AJ Smith-Shawver,Mike Burrows,4,9,3.86,19.0,20.0,42.0,21.0,2.0,1.421,3.94,42.0,43.0,97.0,31.0,3.13,1.24,0.309,0.415,213.0,4.35,485.0,1461.0,11.0,0.301,0.371,160.0,4.1,485.0,1506.0,14.0,74,Sunny,"0 mph, None",False,False,False,False,False,False,False,False,False,True,0.6721111111111111,0.6309444444444445,18,18
74,779053,New York Yankees,St. Louis Cardinals,Will Warren,Michael McGreevy,0,7,4.44,80.0,90.0,171.0,65.0,2.63,1.374,4.42,47.0,50.0,58.0,20.0,2.9,1.254,0.333,0.429,237.0,5.03,672.0,1326.0,26.0,0.312,0.392,165.0,4.15,478.0,1318.0,10.0,74,Partly Cloudy,"2 mph, Out To CF",False,False,False,False,False,True,False,False,False,False,0.6030526315789474,0.5443125,19,16
75,778960,Toronto Blue Jays,Philadelphia Phillies,José Berríos,Joe Ross,9,6,4.17,77.0,86.0,138.0,56.0,2.46,1.301,5.12,29.0,30.0,39.0,18.0,2.17,1.471,0.313,0.389,156.0,4.14,510.0,1233.0,18.0,0.325,0.425,198.0,4.84,515.0,1370.0,21.0,72,Sunny,"5 mph, Out To LF",False,False,False,False,False,False,False,False,False,True,0.8313684210526315,0.8185,19,18
76,779083,Miami Marlins,New York Mets,Max Meyer,Paul Blackburn,1,4,4.73,34.0,39.0,68.0,20.0,3.4,1.423,6.23,27.0,29.0,34.0,12.0,2.83,1.513,0.3,0.378,150.0,3.93,403.0,1410.0,16.0,0.319,0.415,207.0,4.74,514.0,1382.0,11.0,73,Overcast,"5 mph, Varies",False,False,False,False,True,False,False,False,False,False,0.7304444444444445,0.668,18,17
77,778939,Kansas City Royals,Colorado Rockies,Michael Wacha,Ryan Feltner,7,6,3.86,74.0,74.0,126.0,45.0,2.8,1.222,4.75,16.0,17.0,25.0,12.0,2.08,1.484,0.306,0.403,170.0,4.54,429.0,1161.0,22.0,0.304,0.4,179.0,4.21,453.0,1617.0,20.0,87,Sunny,"8 mph, Out To CF",False,False,False,False,False,False,False,False,False,True,0.9941666666666666,0.7868888888888889,18,18
78,778991,San Francisco Giants,Chicago Cubs,Jordan Hicks,Shota Imanaga,4,4,6.95,52.0,56.0,58.0,32.0,1.81,1.663,3.73,60.0,62.0,117.0,26.0,4.5,0.988,0.305,0.396,177.0,4.28,492.0,1452.0,15.0,0.317,0.393,170.0,4.54,546.0,1362.0,19.0,84,Sunny,"7 mph, Out To LF",False,False,False,False,False,False,False,False,False,True,0.7433888888888889,1.0618888888888889,18,18
79,778835,Cleveland Guardians,Texas Rangers,Gavin Williams,Nathan Eovaldi,7,4,3.06,57.0,62.0,173.0,83.0,2.08,1.27,1.73,25.0,28.0,129.0,21.0,6.14,0.854,0.307,0.395,185.0,4.4,466.0,1196.0,30.0,0.305,0.38,176.0,4.22,490.0,1284.0,20.0,84,Sunny,"5 mph, In From CF",False,False,False,False,False,False,False,False,False,True,0.8023888888888888,0.6705263157894737,18,19
80,778863,Chicago White Sox,San Diego Padres,Sean Burke,Ryan Bergert,3,1,4.29,64.0,76.0,133.0,63.0,2.11,1.452,3.66,31.0,32.0,73.0,35.0,2.09,1.258,0.278,0.34,133.0,3.13,395.0,1403.0,8.0,0.324,0.42,190.0,4.69,458.0,1077.0,18.0,82,Sunny,"3 mph, Calm",False,False,False,False,False,False,False,False,False,True,0.5235,0.7917777777777778,18,18
81,779160,Los Angeles Angels,Cincinnati Reds,Tyler Anderson,Nick Lodolo,9,4,4.56,69.0,73.0,104.0,57.0,1.82,1.408,3.33,58.0,60.0,156.0,31.0,5.03,1.079,0.301,0.369,165.0,3.92,482.0,1416.0,4.0,0.305,0.388,174.0,4.31,496.0,1459.0,7.0,83,Sunny,"2 mph, Out To CF",False,False,False,False,False,False,False,False,False,True,0.6666842105263158,0.7756315789473684,19,19
82,779023,Seattle Mariners,Athletics,George Kirby,Joey Estes,8,5,4.21,59.0,60.0,137.0,29.0,4.72,1.19,9.82,12.0,12.0,6.0,6.0,1.0,2.0,0.311,0.376,185.0,4.17,571.0,1625.0,14.0,,,,,,,,84,Sunny,"3 mph, R To L",False,False,False,False,False,False,False,False,False,True,0.9137368421052632,0.6486315789473684,19,19
83,778803,Arizona Diamondbacks,Milwaukee Brewers,Corbin Burnes,Tyler Alexander,1,7,2.66,19.0,23.0,63.0,26.0,2.42,1.166,4.98,54.0,62.0,82.0,30.0,2.73,1.403,0.337,0.44,211.0,5.47,569.0,1265.0,17.0,0.326,0.403,177.0,4.8,597.0,1459.0,19.0,83,Sunny,"2 mph, Calm",False,False,False,False,False,False,False,False,False,True,0.6317222222222223,0.4938125,18,16
84,779102,Milwaukee Brewers,Los Angeles Dodgers,Thomas Pannone,Yoshinobu Yamamoto,9,3,,,,,,,,2.49,48.0,53.0,201.0,59.0,3.41,0.99,0.326,0.403,177.0,4.8,597.0,1459.0,19.0,0.335,0.446,233.0,5.2,602.0,1336.0,33.0,83,Sunny,"3 mph, Calm",False,False,False,False,False,False,False,False,False,True,0.6424705882352941,0.8385555555555555,17,18
85,779115,Detroit Tigers,Boston Red Sox,Jack Flaherty,Quinn Priester,6,5,4.64,83.0,85.0,188.0,59.0,3.19,1.28,3.32,58.0,62.0,132.0,50.0,2.64,1.239,0.3,0.385,162.0,4.21,476.0,1461.0,12.0,0.319,0.423,194.0,4.64,493.0,1570.0,30.0,76,Partly Cloudy,"6 mph, Out To CF",False,False,False,False,False,True,False,False,False,False,0.9061052631578947,0.5730555555555555,19,18
86,778972,Tampa Bay Rays,Detroit Tigers,Mike Vasil,Matt Manning,7,7,2.5,28.0,32.0,82.0,52.0,1.58,1.248,,,,,,,,0.302,0.366,147.0,3.73,493.0,1485.0,15.0,0.3,0.385,162.0,4.21,476.0,1461.0,12.0,76,Partly Cloudy,"5 mph, Out To CF",False,False,False,False,False,True,False,False,False,False,0.7276666666666667,0.693111111111111,18,18
87,779132,Baltimore Orioles,Toronto Blue Jays,Grayson Rodriguez,Easton Lucas,8,11,,,,,,,,6.66,18.0,18.0,23.0,12.0,1.92,1.521,0.315,0.435,235.0,4.85,489.0,1359.0,14.0,0.313,0.389,156.0,4.14,510.0,1233.0,18.0,74,Partly Cloudy,"7 mph, L To R",False,False,False,False,False,True,False,False,False,False,0.8213684210526315,0.595,19,19
88,778883,Minnesota Twins,Pittsburgh Pirates,Pablo López,Caleb Ferguson,12,1,2.74,23.0,28.0,73.0,20.0,3.65,1.11,3.58,26.0,27.0,51.0,22.0,2.32,1.163,0.315,0.411,183.0,4.58,473.0,1306.0,15.0,0.301,0.371,160.0,4.1,485.0,1506.0,14.0,76,Sunny,"7 mph, L To R",False,False,False,False,False,False,False,False,False,True,0.5280555555555555,0.76985,18,20
89,779081,St. Louis Cardinals,Miami Marlins,Andre Pallante,Cal Quantrill,4,8,5.31,96.0,109.0,111.0,62.0,1.79,1.445,6.04,79.0,81.0,85.0,35.0,2.43,1.453,0.312,0.392,165.0,4.15,478.0,1318.0,10.0,0.3,0.378,150.0,3.93,403.0,1410.0,16.0,80,Partly Cloudy,"3 mph, L To R",False,False,False,False,False,True,False,False,False,False,0.7681578947368422,0.7973333333333333,19,18
90,778914,Philadelphia Phillies,New York Yankees,Zack Wheeler,Carlos Rodón,7,7,2.71,45.0,48.0,195.0,33.0,5.91,0.935,3.09,67.0,74.0,203.0,73.0,2.78,1.049,0.325,0.425,198.0,4.84,515.0,1370.0,21.0,0.333,0.429,237.0,5.03,672.0,1326.0,26.0,73,Sunny,"2 mph, L To R",False,False,False,False,False,False,False,False,False,True,0.6549444444444444,0.7693888888888889,18,18
91,778896,New York Mets,Houston Astros,Clay Holmes,Colton Gordon,0,5,3.53,65.0,74.0,129.0,66.0,1.95,1.304,5.34,51.0,54.0,72.0,19.0,3.79,1.419,0.319,0.415,207.0,4.74,514.0,1382.0,11.0,0.322,0.418,190.0,4.6,448.0,1176.0,28.0,77,Sunny,"7 mph, L To R",False,False,False,False,False,False,False,False,False,True,0.6224117647058823,0.712,17,18
92,778759,Chicago Cubs,Los Angeles Angels,Jordan Wicks,Caden Dana,4,4,6.28,10.0,12.0,13.0,1.0,13.0,1.744,6.4,23.0,24.0,33.0,18.0,1.83,1.485,0.317,0.393,170.0,4.54,546.0,1362.0,19.0,0.301,0.369,165.0,3.92,482.0,1416.0,4.0,78,Sunny,"4 mph, R To L",False,False,False,False,False,False,False,False,False,True,0.6887777777777777,0.7618,18,20
93,778836,Cincinnati Reds,Arizona Diamondbacks,Graham Ashcraft,Brandon Pfaadt,3,3,3.99,29.0,37.0,64.0,25.0,2.56,1.423,5.25,103.0,107.0,147.0,37.0,3.97,1.33,0.305,0.388,174.0,4.31,496.0,1459.0,7.0,0.337,0.44,211.0,5.47,569.0,1265.0,17.0,77,Sunny,"12 mph, In From RF",False,False,False,False,False,False,False,False,False,True,0.8960526315789473,0.6178333333333333,19,18
94,779145,Athletics,San Diego Padres,Luis Severino,Matt Waldron,4,6,4.54,82.0,93.0,124.0,50.0,2.48,1.303,7.71,4.0,4.0,3.0,6.0,0.5,2.571,,,,,,,,0.324,0.42,190.0,4.69,458.0,1077.0,18.0,78,Sunny,"8 mph, L To R",False,False,False,False,False,False,False,False,False,True,0.7291578947368421,0.7737222222222222,19,18
95,778938,Texas Rangers,Seattle Mariners,Tyler Mahle,Jhonathan Díaz,0,8,2.18,21.0,21.0,66.0,29.0,2.28,1.131,0.0,0.0,0.0,1.0,0.0,,0.75,0.305,0.38,176.0,4.22,490.0,1284.0,20.0,0.311,0.376,185.0,4.17,571.0,1625.0,14.0,77,Sunny,"13 mph, In From RF",False,False,False,False,False,False,False,False,False,True,0.7628333333333334,0.5574444444444445,18,18
96,778862,Chicago White Sox,Cleveland Guardians,Martín Pérez,Logan Allen,2,4,3.54,22.0,23.0,44.0,22.0,2.0,1.107,4.25,74.0,84.0,122.0,62.0,1.97,1.398,0.278,0.34,133.0,3.13,395.0,1403.0,8.0,0.307,0.395,185.0,4.4,466.0,1196.0,30.0,75,Sunny,"11 mph, R To L",False,False,False,False,False,False,False,False,False,True,0.717111111111111,0.906,18,18
97,778804,Colorado Rockies,Los Angeles Dodgers,Bradley Blalock,Landon Knack,0,2,9.36,61.0,61.0,27.0,23.0,1.17,1.841,4.89,23.0,25.0,42.0,19.0,2.21,1.394,0.304,0.4,179.0,4.21,453.0,1617.0,20.0,0.335,0.446,233.0,5.2,602.0,1336.0,33.0,78,Sunny,"9 mph, R To L",False,False,False,False,False,False,False,False,False,True,0.8343157894736842,0.6517222222222222,19,18
98,779022,Seattle Mariners,San Francisco Giants,Bryce Miller,Landen Roupp,6,4,5.68,57.0,57.0,74.0,34.0,2.18,1.406,3.8,45.0,55.0,102.0,45.0,2.27,1.481,0.311,0.376,185.0,4.17,571.0,1625.0,14.0,0.305,0.396,177.0,4.28,492.0,1452.0,15.0,78,Sunny,"11 mph, In From CF",False,False,False,False,False,False,False,False,False,True,0.7015555555555556,0.8738947368421052,18,19
99,779098,Milwaukee Brewers,Kansas City Royals,Aaron Civale,Chandler Champlain,5,12,4.85,55.0,59.0,88.0,33.0,2.67,1.265,,,,,,,,0.326,0.403,177.0,4.8,597.0,1459.0,19.0,0.306,0.403,170.0,4.54,429.0,1161.0,22.0,79,Sunny,"6 mph, Varies",False,False,False,False,False,False,False,False,False,True,1.1937222222222221,0.7532222222222222,18,18
100,778736,Washington Nationals,Atlanta Braves,Jake Irvin,Bryce Elder,4,3,5.7,114.0,120.0,124.0,62.0,2.0,1.428,5.3,92.0,95.0,131.0,51.0,2.57,1.394,0.309,0.375,135.0,4.07,456.0,1220.0,11.0,0.309,0.415,213.0,4.35,485.0,1461.0,11.0,73,Cloudy,"6 mph, R To L",False,True,False,False,False,False,False,False,False,False,0.8761666666666666,0.6692857142857143,18,21
101,778738,Houston Astros,St. Louis Cardinals,Hunter Brown,Erick Fedde,2,3,2.43,50.0,55.0,206.0,57.0,3.61,1.025,5.49,86.0,90.0,83.0,67.0,1.24,1.518,0.322,0.418,190.0,4.6,448.0,1176.0,28.0,0.312,0.392,165.0,4.15,478.0,1318.0,10.0,74,Partly Cloudy,"3 mph, In From CF",False,False,False,False,False,True,False,False,False,False,0.5950555555555556,0.5444444444444445,18,18
102,779035,Pittsburgh Pirates,Tampa Bay Rays,Mitch Keller,Ryan Pepiot,2,3,4.19,82.0,91.0,150.0,51.0,2.94,1.259,3.86,72.0,77.0,167.0,61.0,2.74,1.163,0.301,0.371,160.0,4.1,485.0,1506.0,14.0,0.302,0.366,147.0,3.73,493.0,1485.0,15.0,72,Partly Cloudy,"7 mph, In From CF",False,False,False,False,False,True,False,False,False,False,0.5785,0.7131111111111111,18,18
103,778879,Minnesota Twins,Baltimore Orioles,Zebby Matthews,Zach Eflin,13,10,5.56,49.0,50.0,88.0,24.0,3.67,1.487,5.93,47.0,48.0,50.0,13.0,3.85,1.416,0.315,0.411,183.0,4.58,473.0,1306.0,15.0,0.315,0.435,235.0,4.85,489.0,1359.0,14.0,73,Sunny,"6 mph, In From CF",False,False,False,False,False,False,False,False,False,True,0.7202777777777778,0.9783333333333333,18,18
104,778911,Philadelphia Phillies,Boston Red Sox,Jesús Luzardo,Garrett Crochet,5,7,3.92,80.0,85.0,216.0,57.0,3.79,1.22,2.59,59.0,62.0,255.0,46.0,5.54,1.028,0.325,0.425,198.0,4.84,515.0,1370.0,21.0,0.319,0.423,194.0,4.64,493.0,1570.0,30.0,75,Sunny,"6 mph, In From LF",False,False,False,False,False,False,False,False,False,True,0.7382222222222222,0.6118888888888889,18,18
105,778962,Toronto Blue Jays,Detroit Tigers,Chris Bassitt,Reese Olson,7,10,3.96,75.0,80.0,166.0,52.0,3.19,1.327,3.15,24.0,24.0,65.0,25.0,2.6,1.209,0.313,0.389,156.0,4.14,510.0,1233.0,18.0,0.3,0.385,162.0,4.21,476.0,1461.0,12.0,76,Sunny,"5 mph, Out To RF",False,False,False,False,False,False,False,False,False,True,0.7213333333333334,0.6942222222222223,18,18
106,778894,New York Mets,Washington Nationals,Brandon Sproat,Shinnosuke Ogasawara,0,7,4.79,11.0,11.0,17.0,7.0,2.43,1.21,6.98,30.0,30.0,30.0,17.0,1.76,1.552,0.319,0.415,207.0,4.74,514.0,1382.0,11.0,0.309,0.375,135.0,4.07,456.0,1220.0,11.0,72,Sunny,"8 mph, In From RF",False,False,False,False,False,False,False,False,False,True,0.6685555555555556,0.6997222222222222,18,18
107,779080,Miami Marlins,Atlanta Braves,Sandy Alcantara,Ian Anderson,7,2,5.36,104.0,107.0,142.0,57.0,2.49,1.271,11.57,12.0,13.0,8.0,7.0,1.14,2.571,0.3,0.378,150.0,3.93,403.0,1410.0,16.0,0.309,0.415,213.0,4.35,485.0,1461.0,11.0,75,Sunny,"7 mph, L To R",False,False,False,False,False,False,False,False,False,True,0.711,0.7027619047619048,18,21
108,778834,Cleveland Guardians,Colorado Rockies,Ben Lively,Kyle Freeland,1,3,3.22,16.0,16.0,29.0,15.0,1.93,1.187,4.98,90.0,105.0,124.0,38.0,3.26,1.42,0.307,0.395,185.0,4.4,466.0,1196.0,30.0,0.304,0.4,179.0,4.21,453.0,1617.0,20.0,78,Partly Cloudy,"6 mph, R To L",False,False,False,False,False,True,False,False,False,False,0.7212222222222222,0.7661111111111112,18,18
109,779142,Athletics,Cincinnati Reds,Jeffrey Springs,Hunter Greene,1,13,4.11,78.0,90.0,138.0,54.0,2.56,1.211,2.76,33.0,35.0,132.0,26.0,5.08,0.938,,,,,,,,0.305,0.388,174.0,4.31,496.0,1459.0,7.0,79,Partly Cloudy,"5 mph, In From LF",False,False,False,False,False,True,False,False,False,False,0.64905,0.6670555555555555,20,18
110,778937,Texas Rangers,Chicago Cubs,Cody Bradford,Justin Steele,8,8,,,,,,,,4.76,12.0,12.0,21.0,5.0,4.2,1.147,0.305,0.38,176.0,4.22,490.0,1284.0,20.0,0.317,0.393,170.0,4.54,546.0,1362.0,19.0,77,Partly Cloudy,"8 mph, Out To LF",False,False,False,False,False,True,False,False,False,False,0.7066842105263158,0.9512222222222222,19,18
111,778990,San Francisco Giants,Milwaukee Brewers,Logan Webb,Freddy Peralta,2,9,3.22,74.0,82.0,224.0,46.0,4.87,1.237,2.7,53.0,54.0,204.0,66.0,3.09,1.075,0.305,0.396,177.0,4.28,492.0,1452.0,15.0,0.326,0.403,177.0,4.8,597.0,1459.0,19.0,76,Partly Cloudy,"7 mph, Out To CF",False,False,False,False,False,True,False,False,False,False,0.7706666666666666,0.7266666666666667,18,18
112,778800,Arizona Diamondbacks,Kansas City Royals,Merrill Kelly,Kris Bubic,1,6,3.52,72.0,79.0,167.0,48.0,3.48,1.114,2.55,33.0,38.0,116.0,39.0,2.97,1.178,0.337,0.44,211.0,5.47,569.0,1265.0,17.0,0.306,0.403,170.0,4.54,429.0,1161.0,22.0,77,Sunny,"7 mph, Out To CF",False,False,False,False,False,False,False,False,False,True,0.7815882352941176,0.9272777777777778,17,18
113,779161,Los Angeles Angels,Chicago White Sox,Reid Detmers,Jonathan Cannon,2,3,3.96,28.0,29.0,80.0,25.0,3.2,1.304,5.82,67.0,69.0,86.0,38.0,2.26,1.486,0.301,0.369,165.0,3.92,482.0,1416.0,4.0,0.278,0.34,133.0,3.13,395.0,1403.0,8.0,77,Sunny,"5 mph, Out To LF",False,False,False,False,False,False,False,False,False,True,0.6177894736842106,0.5095,19,18
114,779052,New York Yankees,Toronto Blue Jays,Gerrit Cole,Jake Bloss,3,6,,,,,,,,,,,,,,,0.333,0.429,237.0,5.03,672.0,1326.0,26.0,0.313,0.389,156.0,4.14,510.0,1233.0,18.0,67,Clear,"8 mph, L To R",True,False,False,False,False,False,False,False,False,False,0.8848235294117647,0.5408333333333333,17,18
115,778861,Los Angeles Dodgers,Los Angeles Angels,Dustin May,Yusei Kikuchi,5,6,4.96,73.0,78.0,123.0,56.0,2.2,1.421,3.99,79.0,87.0,174.0,74.0,2.35,1.424,0.335,0.446,233.0,5.2,602.0,1336.0,33.0,0.301,0.369,165.0,3.92,482.0,1416.0,4.0,76,Clear,"3 mph, Varies",True,False,False,False,False,False,False,False,False,False,0.7510555555555556,0.7595882352941177,18,17
